City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,malakal,9.5334,31.6605,77.23,14,99,7.34,SS,2023-02-03 21:53:02
361,ankazoabo,-22.2833,44.5167,72.5,83,77,5.17,MG,2023-02-03 21:53:05
362,ishinomaki,38.4167,141.3,26.6,76,28,3.51,JP,2023-02-03 21:48:59
363,keffi,8.8486,7.8736,83.79,16,100,3.91,NG,2023-02-03 21:53:11
364,booue,-0.0921,11.9385,78.94,67,88,1.63,GA,2023-02-03 21:53:15
365,buy,58.4786,41.53,23.07,97,98,6.04,RU,2023-02-03 21:53:17
366,puerto castilla,16.0167,-85.9667,84.15,65,75,0.0,HN,2023-02-03 21:53:19
367,rangoon,16.8053,96.1561,73.36,88,13,2.3,MM,2023-02-03 21:53:21
368,olinda,-8.0089,-34.8553,82.13,69,75,9.22,BR,2023-02-03 21:53:22
369,guilin,25.2819,110.2864,42.91,92,100,4.41,CN,2023-02-03 21:53:24
370,torbay,47.6666,-52.7314,37.27,95,100,31.07,CA,2023-02-03 21:53:25
371,westport,41.1415,-73.3579,19.44,34,20,19.57,US,2023-02-03 21:52:26
372,khuzdar,27.7384,66.6434,56.66,50,4,4.43,PK,2023-02-03 21:53:28
373,zabaykalsk,49.6333,117.3167,-10.53,99,72,5.39,RU,2023-02-03 21:53:30
374,lavrentiya,65.5833,-171.0,-17.01,92,21,8.25,RU,2023-02-03 21:53:32
375,ipora,-16.4419,-51.1178,72.3,91,91,4.81,BR,2023-02-03 21:53:32
376,rehoboth,-23.3167,17.0833,75.13,51,100,11.88,NA,2023-02-03 21:53:33
377,merauke,-8.4667,140.3333,80.1,83,100,13.65,ID,2023-02-03 21:53:33
378,kulu,39.0951,33.0799,30.7,80,100,4.81,TR,2023-02-03 21:53:34
379,novo aripuana,-5.1206,-60.3797,76.1,95,98,0.65,BR,2023-02-03 21:53:34
380,tucumcari,35.1717,-103.725,63.95,21,0,26.46,US,2023-02-03 21:53:35
381,marzuq,14.4,46.4667,64.45,37,39,3.0,YE,2023-02-03 21:53:36
382,batagay,67.6333,134.6333,-30.48,100,100,1.79,RU,2023-02-03 21:53:36
383,sao sebastiao,-23.76,-45.4097,79.14,82,98,3.89,BR,2023-02-03 21:53:37
384,srednekolymsk,67.45,153.6833,-14.37,98,100,9.78,RU,2023-02-03 21:53:37
385,boulder city,35.9786,-114.8325,60.26,26,0,0.0,US,2023-02-03 21:50:10
386,grenfell,-33.9,148.1667,53.46,45,0,11.97,AU,2023-02-03 21:53:38
387,hauterive,46.0901,3.4459,41.76,95,79,1.14,FR,2023-02-03 21:53:39
388,bognor regis,50.7821,-0.6798,49.33,89,5,9.48,GB,2023-02-03 21:53:39
389,tacuarembo,-31.7333,-55.9833,72.57,73,78,9.55,UY,2023-02-03 21:53:39
390,voh,-20.9667,164.7,86.67,66,34,3.87,NC,2023-02-03 21:53:40
391,koumac,-20.5667,164.2833,84.79,68,36,3.09,NC,2023-02-03 21:53:40
392,oranjemund,-28.55,16.4333,61.43,95,3,5.68,NA,2023-02-03 21:53:41
393,salalah,17.0151,54.0924,75.29,69,40,2.3,OM,2023-02-03 21:53:41
394,banes,20.9625,-75.7186,79.2,65,28,12.48,CU,2023-02-03 21:53:42
395,talaya,61.3833,152.75,-27.89,100,100,0.11,RU,2023-02-03 21:53:42
396,wexford,52.3342,-6.4575,49.89,92,100,8.99,IE,2023-02-03 21:53:30
397,marsa matruh,31.3525,27.2453,55.6,76,75,11.5,EG,2023-02-03 21:53:43
398,riberalta,-10.9833,-66.1,79.0,83,75,9.22,BO,2023-02-03 21:53:43
399,belaya gora,68.5333,146.4167,-22.49,98,98,3.69,RU,2023-02-03 21:53:43
400,bandarbeyla,9.4942,50.8122,73.99,69,85,18.12,SO,2023-02-03 21:53:44
401,busayra,30.7376,35.6078,42.06,70,1,2.82,JO,2023-02-03 21:53:44
402,the valley,18.217,-63.0578,80.74,69,40,13.8,AI,2023-02-03 21:53:45
403,iranshahr,27.2025,60.6848,59.34,72,0,4.61,IR,2023-02-03 21:53:45
404,kloulklubed,7.0419,134.2556,77.5,72,98,18.97,PW,2023-02-03 21:53:46
405,hervey bay,-25.2986,152.8535,81.36,81,60,10.4,AU,2023-02-03 21:53:46
406,mingaora,34.7758,72.3625,50.41,68,92,5.12,PK,2023-02-03 21:53:47
407,vardo,70.3705,31.1107,21.18,86,75,20.71,NO,2023-02-03 21:53:47
408,menongue,-14.6585,17.691,64.81,87,99,2.84,AO,2023-02-03 21:53:47
409,lata,40.1629,-8.3327,43.07,77,0,3.6,PT,2023-02-03 21:53:48
410,svetlogorsk,52.6333,29.7333,24.19,87,99,4.72,BY,2023-02-03 21:53:49
411,kwekwe,-18.9281,29.8149,66.72,96,88,4.72,ZW,2023-02-03 21:53:49
412,chelbasskaya,45.9792,39.3719,36.82,89,92,13.69,RU,2023-02-03 21:53:49
413,yilan,24.757,121.753,66.02,99,100,3.27,TW,2023-02-03 21:53:50
414,fort frances,48.5999,-93.4003,-1.84,54,75,6.91,CA,2023-02-03 21:53:50
415,rabo de peixe,37.8,-25.5833,58.51,94,40,8.05,PT,2023-02-03 21:53:51
416,saint-augustin,51.226,-58.6502,24.01,94,100,12.24,CA,2023-02-03 21:53:52
417,george,-33.963,22.4617,62.15,88,10,6.91,ZA,2023-02-03 21:53:52
418,ewo,-0.8725,14.8206,77.88,62,45,1.36,CG,2023-02-03 21:53:53
419,ongole,15.5,80.05,72.32,82,0,1.03,IN,2023-02-03 21:53:53
420,chernyshevskiy,63.0128,112.4714,-25.6,100,96,2.13,RU,2023-02-03 21:53:54
421,moose factory,51.2585,-80.6094,-20.2,52,0,12.66,CA,2023-02-03 21:53:54
422,dharchula,29.85,80.5333,50.63,29,0,8.39,IN,2023-02-03 21:53:55
423,porto novo,6.4965,2.6036,84.02,84,20,7.65,BJ,2023-02-03 21:53:55
424,tigil,57.8,158.6667,-20.45,100,52,2.86,RU,2023-02-03 21:53:55
425,comrat,46.3003,28.6572,30.04,86,98,6.62,MD,2023-02-03 21:53:56
426,jalu,29.0331,21.5482,56.21,44,100,3.96,LY,2023-02-03 21:54:04
427,selishche,56.8879,33.2691,15.03,98,94,4.12,RU,2023-02-03 21:54:06
428,sumenep,-7.0167,113.8667,77.02,92,100,14.41,ID,2023-02-03 21:54:07
429,englewood,39.6478,-104.9878,58.05,17,75,9.22,US,2023-02-03 21:49:18
430,dubbo,-32.25,148.6167,59.13,55,0,9.22,AU,2023-02-03 21:54:09
431,kondinskoye,59.6481,67.41,1.71,99,70,4.59,RU,2023-02-03 21:54:11
432,shatalovo,54.334,32.4465,18.84,97,91,6.04,RU,2023-02-03 21:54:13
433,port blair,11.6667,92.75,78.84,89,40,0.0,IN,2023-02-03 21:54:14
434,luganville,-15.5333,167.1667,84.69,73,79,4.07,VU,2023-02-03 21:54:15
435,arraial do cabo,-22.9661,-42.0278,82.26,69,40,10.36,BR,2023-02-03 21:54:18
436,talnakh,69.4865,88.3972,10.65,96,100,4.99,RU,2023-02-03 21:54:19
437,quelimane,-17.8786,36.8883,80.55,83,0,3.44,MZ,2023-02-03 21:54:20
438,aksu,41.1231,80.2644,20.64,88,100,1.88,CN,2023-02-03 21:54:23
439,flinders,-34.5833,150.8552,65.37,56,0,11.99,AU,2023-02-03 21:54:26
440,mitu,1.1983,-70.1733,83.12,58,76,2.73,CO,2023-02-03 21:54:28
441,zamboanga,6.9103,122.0739,75.16,94,75,0.0,PH,2023-02-03 21:54:32
442,caorle,45.5966,12.8758,42.24,83,58,7.4,IT,2023-02-03 21:54:34
443,shahr-e kord,32.3256,50.8644,13.77,52,0,9.22,IR,2023-02-03 21:54:35
444,eregli,37.5133,34.0467,31.08,68,100,2.01,TR,2023-02-03 21:54:35
445,obama,35.4958,135.746,37.63,81,53,4.97,JP,2023-02-03 21:54:36
446,sao felix do xingu,-6.6447,-51.995,75.27,90,66,3.29,BR,2023-02-03 21:54:36
447,constitucion,-35.3333,-72.4167,66.38,75,14,8.05,CL,2023-02-03 21:54:37
448,bismarck,46.8083,-100.7837,13.64,73,0,16.11,US,2023-02-03 21:41:19
449,alekseyevsk,57.8406,108.3492,8.55,96,100,6.2,RU,2023-02-03 21:54:37
450,gornyy,55.1153,83.9059,-5.55,100,97,3.22,RU,2023-02-03 21:54:38
451,ixcatepec,21.2,-97.95,67.66,42,40,5.79,MX,2023-02-03 21:54:38
452,skjervoy,70.0311,20.9714,15.8,61,85,10.85,NO,2023-02-03 21:54:38
453,likhoslavl,57.1275,35.464,20.5,97,98,5.37,RU,2023-02-03 21:54:39
454,oranjestad,12.524,-70.027,82.35,74,20,21.85,AW,2023-02-03 21:54:39
455,raha,26.2333,92.5167,60.06,58,0,2.39,IN,2023-02-03 21:54:40
456,pokhara,28.2333,83.9833,54.73,31,0,5.1,NP,2023-02-03 21:54:40
457,junin,-34.5838,-60.9433,79.9,50,48,9.57,AR,2023-02-03 21:54:40
458,lannion,48.75,-3.4167,48.18,79,100,2.3,FR,2023-02-03 21:54:41
459,campbell river,50.0163,-125.2446,43.45,100,100,10.36,CA,2023-02-03 21:54:41
460,padang,-0.9492,100.3543,71.65,83,99,3.98,ID,2023-02-03 21:54:42
461,suba,10.8438,121.0102,79.32,83,92,24.99,PH,2023-02-03 21:54:42
462,basco,20.4487,121.9702,74.86,70,90,17.31,PH,2023-02-03 21:54:42
463,richards bay,-28.783,32.0377,71.82,94,85,5.44,ZA,2023-02-03 21:54:43
464,korla,41.7597,86.1469,23.94,67,23,2.28,CN,2023-02-03 21:54:43
465,kot diji,27.3427,68.7083,55.42,26,0,3.83,PK,2023-02-03 21:54:44
466,kenai,60.5544,-151.2583,29.08,94,100,3.44,US,2023-02-03 21:54:44
467,ihosy,-22.4,46.1167,67.37,91,84,8.1,MG,2023-02-03 21:54:44
468,pingliang,35.5392,106.6861,29.39,41,31,2.98,CN,2023-02-03 21:54:45
469,seydi,39.4816,62.9137,38.34,73,0,5.64,TM,2023-02-03 21:54:45
470,zharkent,44.1628,80.0,25.32,85,84,3.71,KZ,2023-02-03 21:54:45
471,henties bay,-22.116,14.2845,63.95,85,50,5.19,NA,2023-02-03 21:54:46
472,saint-medard-en-jalles,44.8969,-0.7214,39.42,87,0,2.3,FR,2023-02-03 21:54:46
473,madimba,-10.4,40.3333,78.12,94,20,11.5,TZ,2023-02-03 21:54:47
474,alice town,25.7167,-79.3,77.29,75,7,13.49,BS,2023-02-03 21:54:47
475,najran,17.4924,44.1277,61.45,35,51,3.2,SA,2023-02-03 21:54:47
476,chimore,-16.9833,-65.1333,71.42,99,100,1.23,BO,2023-02-03 21:54:48
477,aitape,-3.1374,142.3475,78.46,83,100,4.83,PG,2023-02-03 21:54:48
478,los llanos de aridane,28.6585,-17.9182,56.95,68,0,10.36,ES,2023-02-03 21:54:49
479,panjab,34.388,67.0233,17.82,97,99,1.52,AF,2023-02-03 21:54:49
480,beloha,-25.1667,45.05,73.51,85,90,8.57,MG,2023-02-03 21:54:50
481,bezhanitsy,56.9767,29.8907,15.42,97,100,4.18,RU,2023-02-03 21:54:50
482,mehamn,71.0357,27.8492,28.31,86,75,14.97,NO,2023-02-03 21:54:50
483,goma,-1.6792,29.2228,60.94,86,30,3.33,CD,2023-02-03 21:54:51
484,tevriz,57.509,72.4042,14.58,99,99,2.21,RU,2023-02-03 21:54:51
485,rocha,-34.4833,-54.3333,66.69,83,100,11.01,UY,2023-02-03 21:54:52
486,eureka,40.8021,-124.1637,59.2,70,99,8.01,US,2023-02-03 21:54:52
487,kaniama,-7.5667,24.1833,66.87,94,87,2.33,CD,2023-02-03 21:54:53
488,araouane,18.9048,-3.5265,60.87,13,84,14.09,ML,2023-02-03 21:54:53
489,whitefish,48.4111,-114.3376,35.11,82,40,0.0,US,2023-02-03 21:54:54
490,marsaxlokk,35.8419,14.5431,47.01,93,0,4.61,MT,2023-02-03 21:54:54
491,cayenne,4.9333,-52.3333,80.64,78,75,11.5,GF,2023-02-03 21:54:54
492,kailua,21.4022,-157.7394,82.38,85,100,11.5,US,2023-02-03 21:54:55
493,dingle,10.9995,122.6711,73.96,93,100,7.96,PH,2023-02-03 21:54:55
494,cidreira,-30.1811,-50.2056,75.63,85,100,5.17,BR,2023-02-03 21:54:56
495,asfi,32.2994,-9.2372,55.83,55,0,6.24,MA,2023-02-03 21:54:56
496,singkang,2.1006,102.7994,73.13,96,100,5.73,MY,2023-02-03 21:54:57
497,shetpe,44.1667,52.1167,30.31,96,100,14.5,KZ,2023-02-03 21:54:57
498,krivosheino,57.3431,83.9261,6.3,99,100,2.91,RU,2023-02-03 21:54:58
499,ulaanbaatar,47.9077,106.8832,-18.27,76,3,2.24,MN,2023-02-03 21:54:58
500,kilindoni,-7.9139,39.6668,81.41,79,98,7.14,TZ,2023-02-03 21:54:59
501,kirakira,-10.4544,161.9205,83.59,75,79,2.51,SB,2023-02-03 21:54:59
502,kuzhener,56.8111,48.9128,20.61,97,100,4.52,RU,2023-02-03 21:54:59
503,sorland,67.667,12.6934,37.26,77,70,20.87,NO,2023-02-03 21:55:00
504,wahpeton,46.2652,-96.6059,4.93,65,0,25.32,US,2023-02-03 21:52:02
505,nueva colombia,-25.1833,-57.35,85.95,54,20,9.22,PY,2023-02-03 21:55:00
506,guerrero negro,27.9769,-114.0611,68.83,33,100,9.78,MX,2023-02-03 21:55:01
507,payakumbuh,-0.2202,100.6308,70.14,95,100,2.62,ID,2023-02-03 21:55:02
508,vestmannaeyjar,63.4427,-20.2734,38.07,61,100,40.13,IS,2023-02-03 21:55:05
509,maningrida,-12.0667,134.2667,79.41,82,98,5.1,AU,2023-02-03 21:55:09
510,hay river,60.8156,-115.7999,-2.24,71,100,2.3,CA,2023-02-03 21:55:14
511,nuuk,64.1835,-51.7216,14.61,92,100,12.66,GL,2023-02-03 21:55:17
512,idenao,4.2475,9.0047,79.92,87,59,3.74,CM,2023-02-03 21:55:20
513,mayo,38.8876,-76.5119,29.28,33,0,19.57,US,2023-02-03 21:55:25
514,baraboo,43.4711,-89.7443,6.94,48,100,4.61,US,2023-02-03 21:55:32
515,chengde,40.9725,117.9361,17.01,59,0,3.89,CN,2023-02-03 21:55:36
516,singarayakonda,15.25,80.0333,72.39,82,0,0.74,IN,2023-02-03 21:55:37
517,la tuque,47.4334,-72.7824,-21.75,57,100,14.97,CA,2023-02-03 21:54:09
518,waupun,43.6333,-88.7296,4.86,76,24,3.53,US,2023-02-03 21:55:39
519,kpandae,8.4689,-0.0113,92.82,28,93,2.53,GH,2023-02-03 21:55:39
520,itaituba,-4.2761,-55.9836,89.76,58,75,10.36,BR,2023-02-03 21:55:40
521,kantorjanosi,47.9333,22.15,33.55,100,100,7.07,HU,2023-02-03 21:55:40
522,iisalmi,63.5592,27.1907,13.33,94,91,7.54,FI,2023-02-03 21:55:41
523,kaeo,-35.1,173.7833,74.32,90,100,6.55,NZ,2023-02-03 21:55:41
524,lensk,60.7253,114.9278,-5.71,99,100,2.91,RU,2023-02-03 21:55:42
525,chanika,-5.4167,38.0167,68.23,98,99,1.59,TZ,2023-02-03 21:55:43
526,raudeberg,61.9875,5.1352,32.86,74,94,7.99,NO,2023-02-03 21:55:43
527,stykkisholmur,65.0757,-22.7297,33.8,76,76,40.09,IS,2023-02-03 21:55:44
528,guanica,17.9716,-66.908,82.11,70,5,11.61,PR,2023-02-03 21:55:44
529,camalu,30.85,-116.0667,64.2,41,100,8.57,MX,2023-02-03 21:55:45
530,tekeli,44.83,78.8239,26.85,69,100,7.36,KZ,2023-02-03 21:55:45
531,marawi,7.9986,124.2928,62.44,86,57,2.3,PH,2023-02-03 21:55:46
532,turukhansk,65.8167,87.9833,9.68,96,100,5.82,RU,2023-02-03 21:55:46
533,key west,24.5557,-81.7826,81.0,74,20,9.22,US,2023-02-03 21:51:24
534,yarega,63.4354,53.5765,11.77,96,100,2.73,RU,2023-02-03 21:55:47
535,lima,-12.0432,-77.0282,73.65,78,40,17.27,PE,2023-02-03 21:47:40
536,santa margherita ligure,44.3346,9.212,55.76,82,100,1.01,IT,2023-02-03 21:55:48
537,rock sound,24.9,-76.2,77.4,68,1,8.72,BS,2023-02-03 21:55:48
538,santiago,-33.4569,-70.6483,93.29,31,0,18.41,CL,2023-02-03 21:53:32
539,mancora,-4.1078,-81.0475,80.74,65,47,18.23,PE,2023-02-03 21:55:49
540,mayor pablo lagerenza,-19.9309,-60.7718,71.08,94,100,3.0,PY,2023-02-03 21:55:50
541,ladario,-19.0047,-57.6017,79.09,89,100,6.91,BR,2023-02-03 21:55:50
542,chaplynka,46.3651,33.5403,35.35,85,92,9.98,UA,2023-02-03 21:55:51
543,ahuimanu,21.4447,-157.8378,82.11,81,100,11.5,US,2023-02-03 21:55:51
544,ciechocinek,52.8791,18.7951,37.56,98,100,12.28,PL,2023-02-03 21:55:51
545,atambua,-9.1061,124.8925,72.34,94,100,1.45,ID,2023-02-03 21:55:52
546,port macquarie,-31.4333,152.9167,77.9,42,0,14.03,AU,2023-02-03 21:55:53
547,aswan,24.0934,32.907,60.1,26,0,11.5,EG,2023-02-03 21:55:53
548,sitka,57.0531,-135.33,42.69,81,40,0.0,US,2023-02-03 21:55:54
549,lazaro cardenas,17.9583,-102.2,83.79,51,1,9.19,MX,2023-02-03 21:53:11
550,vostok,46.4856,135.8833,-11.11,99,98,4.65,RU,2023-02-03 21:55:54
551,pacifica,37.6138,-122.4869,56.41,91,100,4.61,US,2023-02-03 21:55:55
552,petropavlovsk-kamchatskiy,53.0452,158.6483,16.39,57,75,4.47,RU,2023-02-03 21:55:55
553,praia,14.9215,-23.5087,70.34,78,20,14.97,CV,2023-02-03 21:55:56
554,berlevag,70.8578,29.0864,28.35,74,75,11.5,NO,2023-02-03 21:55:56
555,toora-khem,52.4675,96.11,-16.58,100,90,0.81,RU,2023-02-03 21:55:56
556,ambilobe,-13.2,49.05,74.28,93,10,1.19,MG,2023-02-03 21:55:57
557,bonoua,5.2741,-3.595,82.02,87,12,4.61,CI,2023-02-03 21:55:57
558,hamilton,39.1834,-84.5333,28.24,50,20,14.97,US,2023-02-03 21:48:14
559,slyudyanka,51.6594,103.7061,3.9,90,70,6.17,RU,2023-02-03 21:55:58
560,fortuna,40.5982,-124.1573,58.93,73,100,12.66,US,2023-02-03 21:55:59
561,nhulunbuy,-12.2333,136.7667,79.41,94,94,2.3,AU,2023-02-03 21:55:59
562,milotice,48.9553,17.1424,41.85,87,82,18.45,CZ,2023-02-03 21:55:59
563,balkanabat,39.5108,54.3671,41.22,78,25,7.85,TM,2023-02-03 21:56:00
564,leopold,-38.1833,144.4667,57.45,94,75,18.41,AU,2023-02-03 21:56:00
